scientific_id,taxonomic_id,taxonomic_id_type,rank,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
APHIA:101460,101460,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Cymadusa,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101467,101467,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Bemlos,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101469,101469,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Lembos,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101474,101474,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Unciolidae,Unciolinae,NA,Unciola,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101489,101489,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Corophium,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101537,101537,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101554,101554,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Iphimediidae,NA,NA,Iphimedia,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Iphimedioidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101558,101558,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Photidae,NA,NA,Gammaropsis,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101563,101563,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Photidae,NA,NA,Photis,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101571,101571,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Ischyrocerini,Jassa,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101580,101580,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Leucothoidae,NA,NA,Leucothoe,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Leucothoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101614,101614,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Uristidae,NA,NA,Ichnopus,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Lysianassoidea,Lysianassidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101671,101671,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Elasmopus,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101770,101770,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Stenothoidae,Stenothoinae,NA,Stenothoe,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101830,101830,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella equilibra,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:101846,101846,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella penantis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102000,102000,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe ramondi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102005,102005,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe valida,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102033,102033,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Lembos,Lembos websteri,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102040,102040,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Haplocheirini,Leptocheirus,Leptocheirus pilosus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102048,102048,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Microdeutopus,Microdeutopus gryllotalpa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102101,102101,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Corophium,Corophium volutator,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102276,102276,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,Gammarus duebeni,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102296,102296,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,Gammarus tigrinus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102385,102385,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Photidae,NA,NA,Photis,Photis pollex,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102401,102401,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Ericthonini,Ericthonius,Ericthonius brasiliensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102409,102409,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Ericthonini,Ericthonius,Ericthonius rubricornis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:102805,102805,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Elasmopus,Elasmopus rapax,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:103936,103936,aphia,Species,Animalia,NA,NA,NA,Ascidiacea,NA,Stolidobranchia,Styelidae,NA,NA,Styela,Styela plicata,NA,NA,Chordata,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:105689,105689,aphia,family,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Carcharhiniformes,Carcharhinidae,NA,NA,NA,NA,NA,Galeomorphi,Chordata,Vertebrata,NA,Selachii,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
APHIA:105797,105797,aphia,species,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Carcharhiniformes,Carcharhinidae,NA,NA,Carcharhinus,Carcharhinus plumbeus,NA,Galeomorphi,Chordata,Vertebrata,NA,Selachii,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
APHIA:105800,105800,aphia,species,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Carcharhiniformes,Carcharhinidae,NA,NA,Negaprion,Negaprion brevirostris,NA,Galeomorphi,Chordata,Vertebrata,NA,Selachii,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
APHIA:105817,105817,aphia,species,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Carcharhiniformes,Sphyrnidae,NA,NA,Sphyrna,Sphyrna mokarran,NA,Galeomorphi,Chordata,Vertebrata,NA,Selachii,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
APHIA:105846,105846,aphia,species,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Orectolobiformes,Ginglymostomatidae,NA,NA,Ginglymostoma,Ginglymostoma cirratum,NA,Galeomorphi,Chordata,Vertebrata,NA,Selachii,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
APHIA:106122,106122,aphia,Genus,Animalia,NA,NA,NA,Thecostraca,Cirripedia,Balanomorpha,Balanidae,Balaninae,NA,Balanus,NA,NA,Thoracicalcarea,Arthropoda,Crustacea,Multicrustacea,Thoracica,NA,NA,Balanoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106673,106673,aphia,Infraorder,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,NA,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106674,106674,aphia,Infraorder,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,NA,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106687,106687,aphia,Superfamily,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,NA,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106734,106734,aphia,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Porcellanidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Galatheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106736,106736,aphia,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Diogenidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106763,106763,aphia,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:106765,106765,aphia,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:106777,106777,aphia,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106798,106798,aphia,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Axiidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Axiidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106800,106800,aphia,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Callianassidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Axiidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106822,106822,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Penaeidae,NA,NA,Penaeus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Dendrobranchiata,NA,Penaeoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106844,106844,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Diogenidae,NA,NA,Paguristes,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Anomura,Paguroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106906,106906,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Pisinae,NA,Libinia,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:106921,106921,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,Portuninae,NA,Callinectes,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:106978,106978,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Alpheidae,NA,NA,Alpheus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106987,106987,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106992,106992,aphia,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Lysmatidae,NA,NA,Lysmata,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:106995,106995,aphia,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Thoridae,NA,NA,Thor,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:107032,107032,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Palaemon,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:107035,107035,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Periclimenes,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:107044,107044,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pandalidae,NA,NA,Pandalus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Pandaloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:107060,107060,aphia,genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palinuridae,NA,NA,Panulirus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Achelata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:107335,107335,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Pisinae,NA,Libinia,Libinia dubia,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:107379,107379,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,Portuninae,NA,Callinectes,Callinectes sapidus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:107381,107381,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Carcinidae,Carcininae,NA,Carcinus,Carcinus maenas,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:107382,107382,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Portunidae,Thalamitinae,NA,Charybdis,Charybdis (Charybdis) hellerii,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,Charybdis (Charybdis),NA,NA
APHIA:107412,107412,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Dyspanopeus,Dyspanopeus sayi,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:107414,107414,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Rhithropanopeus,Rhithropanopeus harrisii,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
APHIA:107457,107457,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Grapsidae,NA,NA,Pachygrapsus,Pachygrapsus transversus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
APHIA:107458,107458,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Percnidae,NA,NA,Percnon,Percnon gibbesi,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA,NA
APHIA:107519,107519,aphia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Latreutes,Latreutes fucorum,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:107534,107534,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Thoridae,NA,NA,Thor,Thor amboinensis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:107611,107611,aphia,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Brachycarpus,Brachycarpus biunguiculatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:110342,110342,aphia,Order,Animalia,NA,NA,NA,Polychaeta,Echiura,Echiuroidea,NA,NA,NA,NA,NA,NA,NA,Annelida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:110416,110416,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Cumacea,Nannastacidae,NA,NA,Cumella,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:111158,111158,aphia,Species,Animalia,NA,NA,NA,Gymnolaemata,NA,Cheilostomatida,Bugulidae,NA,NA,Bugula,Bugula neritina,NA,NA,Bryozoa,NA,NA,NA,Flustrina,NA,Buguloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:111673,111673,aphia,Species,Animalia,NA,NA,NA,Gymnolaemata,NA,Ctenostomatida,Victorellidae,NA,NA,Victorella,Victorella pavida,NA,NA,Bryozoa,NA,NA,NA,Victorellina,NA,Victorelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:112080,112080,aphia,Genus,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Amphisteginidae,NA,NA,Amphistegina,NA,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Asterigerinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:112119,112119,aphia,Genus,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Calcarinidae,NA,NA,Calcarina,NA,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Calcarinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:112822,112822,aphia,Species,Chromista,Harosa,NA,NA,Tubothalamea,NA,Miliolida,Soritidae,Soritinae,NA,Amphisorus,Amphisorus hemprichii,Rhizaria,NA,Foraminifera,NA,NA,NA,Miliolina,NA,Soritoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:112823,112823,aphia,Species,Chromista,Harosa,NA,NA,Tubothalamea,NA,Miliolida,Soritidae,Soritinae,NA,Sorites,Sorites orbiculus,Rhizaria,NA,Foraminifera,NA,NA,NA,Miliolina,NA,Soritoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:113625,113625,aphia,Species,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Calcarinidae,Pararotaliinae,NA,Neorotalia,Neorotalia calcar,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Calcarinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:115430,115430,aphia,Genus,Animalia,NA,NA,NA,Copepoda,NA,Harpacticoida,Peltidiidae,Peltidiinae,NA,Peltidium,NA,NA,Podoplea,Arthropoda,Crustacea,Multicrustacea,Neocopepoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:117034,117034,aphia,Genus,Animalia,NA,NA,NA,Hydrozoa,Hydroidolina,Leptothecata,Campanulariidae,NA,NA,Obelia,NA,NA,NA,Cnidaria,Medusozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:118100,118100,aphia,Family,Animalia,NA,NA,NA,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,NA,Arthropoda,Crustacea,Allotriocarida,Pterygota,Nematocera,Culicomorpha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:118244,118244,aphia,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Anthuridae,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Anthuroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:118274,118274,aphia,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Cymothoidae,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Cymothoida,NA,Cymothooidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:118283,118283,aphia,Family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APHIA:118362,118362,aphia,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Janiridae,NA,NA,Carpias,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Asellota,NA,Janiroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
